ident,latitude_deg,longitude_deg,iso_country
CM,39.96620178222656,-88.18240356445312,US
CMA,34.212501525878906,-119.09400177001952,US
CME,33.337501525878906,-104.62100219726562,US
CME,18.65369987487793,-91.80509948730467,MX
CMI,40.03450012207031,-88.2761001586914,US
CMJ,55.345401763916016,-131.6959991455078,US
CMK,41.28010177612305,-73.5813980102539,US
CMQ,61.17100143432617,-150.04800415039062,US
CMT,16.1781005859375,-92.05750274658205,MX
CMX,47.1702995300293,-88.48539733886719,US
CMY,43.937801361083984,-90.64189910888672,US
CN,31.74090003967285,-97.07820129394533,US
CNC,41.01679992675781,-93.36199951171876,US
CNG,37.00859832763672,-88.83689880371094,US
CNH,43.36930084228516,-72.37110137939453,US
CNK,39.55329895019531,-97.65119934082033,US
CNM,32.25659942626953,-104.22599792480467,US
CNP,41.076698303222656,-102.45899963378906,US
CNQ,37.26139831542969,-80.15809631347656,US
CNU,37.6260986328125,-95.59349822998048,US
CNX,34.367000579833984,-105.6780014038086,US
CO,38.69430160522461,-104.71600341796876,US
CO,43.11880111694336,-71.45240020751953,US
CO,39.65689849853516,-86.18550109863281,US
CO,47.742801666259766,-116.96099853515624,US
CO,38.71670150756836,-92.26850128173828,US
COD,44.620399475097656,-108.96499633789062,US
COE,47.77370071411133,-116.8209991455078,US
COF,28.237699508666992,-80.61180114746094,US
COI,28.34079933166504,-80.68840026855469,US
COL,19.27510070800781,-103.5790023803711,MX
COL,40.31169891357422,-74.15979766845703,US
COM,31.84129905700684,-99.40619659423828,US
CON,43.21979904174805,-71.57550048828125,US
COO,35.589698791503906,-89.5873031616211,US
COQ,46.69720077514648,-92.5031967163086,US
COT,28.46199989318848,-99.11849975585938,US
COU,38.81079864501953,-92.21829986572266,US
CP,42.90719985961914,-106.56999969482422,US
CP,38.519798278808594,-90.05950164794922,US
CPC,34.27180099487305,-78.71389770507812,US
CPE,19.830799102783203,-90.50389862060548,MX
CPM,33.88890075683594,-118.24700164794922,US
CPN,46.03200149536133,-112.7480010986328,US
CPP,34.36790084838867,-86.82389831542969,US
CPZ,28.90999984741211,-100.00599670410156,US
CQA,40.48199844360352,-84.56439971923828,US
CQB,35.7223014831543,-96.818603515625,US
CQD,42.11920166015625,-80.10459899902344,US
CQJ,35.71620178222656,-79.86530303955078,US
CQL,39.41170120239258,-107.15899658203124,US
CQM,47.82109832763672,-92.69129943847656,US
CQN,35.166500091552734,-85.15740203857422,US
CQR,67.50240325927734,-148.468994140625,US
CQW,34.741798400878906,-79.8656005859375,US
CQX,41.69179916381836,-69.98979949951172,US
CQY,32.185699462890625,-96.21810150146484,US
CR,27.83449935913086,-97.57649993896484,US
CR,33.88520050048828,-78.62989807128906,US
CRD,48.18560028076172,-111.91400146484376,US
CRE,33.81380081176758,-78.72450256347656,US
CRG,30.33889961242676,-81.50990295410156,US
CRI,40.61249923706055,-73.89440155029297,US
CRL,42.048099517822266,-83.45760345458984,US
CRN,61.10110092163086,-155.56900024414062,US
CRP,27.90379905700684,-97.44490051269533,US
CRS,32.0276985168457,-96.39530181884766,US
CRZ,40.99639892578125,-94.75689697265624,US
CS,32.45199966430664,-85.04190063476562,US
CSB,40.304298400878906,-100.15799713134766,US
CSG,32.61529922485352,-85.0176010131836,US
CSI,29.92230033874512,-99.2145004272461,US
CSN,38.64120101928711,-77.8655014038086,US
CSS,39.60089874267578,-83.3916015625,US
CSX,38.75270080566406,-90.36090087890624,US
CTB,48.56489944458008,-112.34300231933594,US
CTF,34.6505012512207,-80.27490234375,US
CTK,40.56589889526367,-90.0771026611328,US
CTM,18.5093002319336,-88.33370208740234,MX
CTR,42.29130172729492,-72.94940185546875,US
CTW,40.22919845581055,-81.47650146484375,US
CTY,29.599000930786133,-83.04869842529297,US
CTZ,34.975399017333984,-78.36309814453125,US
CUA,18.78529930114746,-98.90080261230467,MX
CUH,35.89440155029297,-96.78109741210938,US
CUL,24.76440048217773,-107.47699737548828,MX
CUL,38.09349822998047,-88.11959838867188,US
CUN,21.02510070800781,-86.85870361328125,MX
CUN,64.8386001586914,-147.4949951171875,US
CUS,31.81909942626953,-107.5739974975586,US
CUU,28.79899978637696,-105.9520034790039,MX
CUW,28.583499908447266,-105.99299621582033,MX
CUZ,41.48400115966797,-99.68910217285156,US
CV,40.964500427246094,-124.0989990234375,US
CV,32.26679992675781,-104.33899688720705,US
CV,34.35070037841797,-103.17400360107422,US
CVA,41.70849990844727,-90.4832992553711,US
CVB,29.346099853515625,-98.84919738769533,US
CVE,32.89030075073242,-96.90399932861328,US
CVG,39.01599884033203,-84.70330047607422,US
CVI,36.37289810180664,-76.87159729003906,US
CVJ,18.825,-99.27,MX
CVM,23.70549964904785,-98.95899963378906,MX
CVM,38.89229965209961,-90.0562973022461,US
CVO,44.49959945678711,-123.29399871826172,US
CVP,46.6067008972168,-111.93699645996094,US
CVS,34.38059997558594,-103.3219985961914,US
CVV,48.24470138549805,-122.7239990234375,US
CVX,45.30179977416992,-85.2699966430664,US
CVY,39.0260009765625,-96.79450225830078,US
CW,30.306699752807617,-93.19619750976562,US
CW,44.760501861572266,-89.78929901123047,US
CWH,34.77370071411133,-86.77899932861328,US
CWI,41.828800201416016,-90.32759857177734,US
CWK,30.37849998474121,-97.52980041503906,US
CWS,35.08399963378906,-92.4268035888672,US
CWV,32.1968994140625,-81.88059997558594,US
CX,30.43199920654297,-95.4761962890625,US
CX,40.178199768066406,-77.00559997558594,US
CXK,44.89939880371094,-85.23970031738281,US
CXR,41.51689910888672,-81.16320037841797,US
CXU,31.214599609375,-84.23680114746094,US
CY,41.14670181274414,-104.6790008544922,US
CYE,41.21039962768555,-75.83180236816406,US
CYN,39.81729888916016,-74.43160247802734,US
CYO,39.52310180664063,-82.97969818115234,US
CYR,30.88820075988769,-84.1593017578125,US
CYS,41.21099853515625,-104.77300262451172,US
CYT,60.08620071411133,-142.48899841308594,US
CYW,39.38069915771485,-97.16120147705078,US
CYY,26.15340042114257,-81.7780990600586,US
CZA,20.64310073852539,-88.44819641113281,MX
CZB,39.3051986694336,-88.00199890136719,US
CZE,35.469200134277344,-93.42350006103516,US
CZF,61.79069900512695,-165.97000122070312,US
CZF,61.78030014038086,-166.03900146484375,US
CZI,43.999698638916016,-106.43599700927734,US
CZJ,31.83289909362793,-94.15380096435548,US
CZM,20.5221004486084,-86.9292984008789,MX
CZM,20.52190017700196,-86.93389892578125,MX
CZQ,36.8843002319336,-119.81500244140624,US
CZX,33.62409973144531,-101.23899841308594,US
D1,66.70890045166016,-119.6719970703125,CA
D3,52.68330001831055,-113.6060028076172,CA
D4,50.46500015258789,-101.552001953125,CA
D5,52.87139892578125,-104.80599975585938,CA
D5,57.76919937133789,-105.0199966430664,CA
D6,50.32690048217773,-115.8769989013672,CA
D7,44.203399658203125,-81.60320281982422,CA
D8,48.78369903564453,-72.46790313720703,CA
DA,64.02890014648438,-139.16799926757812,CA
DA,29.144100189208984,-81.14769744873047,US
DA,38.66329956054688,-77.10970306396484,US
DAF,44.03409957885742,-90.08260345458984,US
DAG,34.962501525878906,-116.5780029296875,US
DAK,36.04290008544922,-94.19760131835938,US
DAN,36.56890106201172,-79.33670043945312,US
DAO,31.5856990814209,-110.34400177001952,US
DAS,30.18969917297364,-94.6449966430664,US
DB,42.323001861572266,-90.5988998413086,US
DB,32.48379898071289,-83.01090240478516,US
DBL,39.439300537109375,-106.8949966430664,US
DBN,32.560699462890625,-82.83319854736328,US
DBQ,42.4015007019043,-90.70909881591795,US
DBS,44.08890151977539,-112.20899963378906,US
DBX,39.76169967651367,-97.04229736328124,US
DC,49.46939849853516,-120.51699829101562,CA
DC,38.7661018371582,-77.02660369873047,US
DC,40.33470153808594,-104.6259994506836,US
DCA,38.859500885009766,-77.0363998413086,US
DCM,34.786800384521484,-81.20110321044922,US
DCU,34.64830017089844,-86.93949890136719,US
DCY,38.69620132446289,-87.13249969482422,US
DD,39.74290084838867,-83.02020263671875,US
DDA,34.062198638916016,-83.5208969116211,US
DDC,37.85060119628906,-100.00599670410156,US
DDD,41.36640167236328,-91.14910125732422,US
DDL,43.212100982666016,-95.83390045166016,US
DDY,43.09090042114258,-106.2770004272461,US
DE,42.49489974975586,-83.09349822998047,US
DE,39.79050064086914,-88.95379638671875,US
DEF,30.29680061340332,-89.83409881591797,US
DEH,43.27569961547852,-91.73650360107422,US
DEL,28.214099884033203,-105.447998046875,MX
DEN,39.8125,-104.66100311279295,US
DEQ,34.0458984375,-94.39939880371094,US
DER,32.87929916381836,-85.9613037109375,US
DFI,41.33449935913086,-84.4269027709961,US
DGD,37.02349853515625,-92.87689971923828,US
DGG,68.03240203857422,-162.9040069580078,US
DGO,24.13800048828125,-104.51599884033205,MX
DHK,29.53689956665039,-98.2677993774414,US
DHP,25.799999237060547,-80.3489990234375,US
DHT,36.09149932861328,-102.54499816894533,US
DI,46.687801361083984,-102.71199798583984,US
DIK,46.86000061035156,-102.77400207519533,US
DIW,34.56850051879883,-77.4530029296875,US
DJB,41.35810089111328,-82.16200256347656,US
DJD,34.25239944458008,-84.48760223388672,US
DJN,64.02349853515625,-145.68699645996094,US
DKA,35.07229995727539,-77.91889953613281,US
DKB,41.93399810791016,-88.7072982788086,US
DKG,40.08039855957031,-83.07879638671875,US
DKK,42.4904,-79.274103,US
DL,46.845699310302734,-92.3550033569336,US
DLC,34.45009994506836,-79.3687973022461,US
DLF,29.36090087890625,-100.77200317382812,US
DLG,58.99420166015625,-158.552001953125,US
DLH,46.80220031738281,-92.2029037475586,US
DLL,43.550899505615234,-89.76360321044922,US
DLN,45.24860000610352,-112.5469970703125,US
DLZ,40.277000427246094,-83.10330200195312,US
DM,42.220001220703125,-83.20330047607422,US
DMA,32.1599006652832,-110.88099670410156,US
DMD,28.52239990234375,-99.82730102539062,US
DMN,32.27560043334961,-107.6050033569336,US
DMO,38.70439910888672,-93.17659759521484,US
DMZ,36.12739944458008,-87.43240356445312,US
DN,51.09809875488281,-100.06199645996094,CA
DN,40.28950119018555,-87.52970123291016,US
DNI,33.82400131225586,-96.6697006225586,US
DNJ,44.7671012878418,-116.20600128173828,US
DNS,41.98400115966797,-95.37940216064452,US
DNT,35.994998931884766,-89.40579986572266,US
DNV,40.29380035400391,-87.55719757080078,US
DNW,43.82830047607422,-110.33499908447266,US
DNY,42.17829895019531,-74.95690155029297,US
DO,39.22090148925781,-94.7499008178711,US
DO,45.83449935913086,-89.73040008544922,US
DOB,33.91460037231445,-84.5073013305664,US
DOV,39.132301330566406,-75.46730041503906,US
DPA,41.89039993286133,-88.3501968383789,US
DPG,40.18239974975586,-112.93699645996094,US
DPK,40.79180145263672,-73.30370330810547,US
DPR,45.07809829711914,-101.71499633789062,US
DPY,47.96770095825195,-117.4260025024414,US
DQN,40.01639938354492,-84.39689636230469,US
DQO,39.6781005859375,-75.60710144042969,US
DQU,30.43549919128418,-93.466796875,US
DR,30.752099990844727,-93.33470153808594,US
DR,29.442699432373047,-100.99199676513672,US
DRK,34.702598571777344,-112.4800033569336,US
DRM,46.00719833374024,-83.74220275878906,US
DRO,37.15330123901367,-107.75,US
DRU,46.63610076904297,-113.18699645996094,US
DS,41.482200622558594,-93.58059692382812,US
DSD,44.25279998779297,-121.3040008544922,US
DSM,41.4370002746582,-93.64869689941406,US
DT,42.12009811401367,-83.43170166015625,US
DTA,39.30229949951172,-112.50599670410156,US
DTE,35.48199844360352,-84.93090057373047,US
DTL,46.82550048828125,-95.88739776611328,US
DTN,32.53990173339844,-93.74130249023438,US
DTS,30.40489959716797,-86.47380065917969,US
DUA,33.94229888916016,-96.39859771728516,US
DUC,34.384498596191406,-97.91680145263672,US
DUG,31.472700119018555,-109.60199737548828,US
DUT,53.90520095825195,-166.5489959716797,US
DV,41.694801330566406,-90.65579986572266,US
DVC,37.80879974365234,-108.93099975585938,US
DVK,37.57640075683594,-84.76399993896484,US
DVL,48.11520004272461,-98.9124984741211,US
DVV,39.89469909667969,-104.6240005493164,US
DVZ,35.91350173950195,-80.4561996459961,US
DW,36.30739974975586,-95.87529754638672,US
DWG,30.478200912475582,-86.5208969116211,US
DWH,30.1254997253418,-95.56590270996094,US
DWL,40.87279891967773,-100.072998046875,US
DWN,45.087501525878906,-94.45379638671876,US
DXO,42.21310043334961,-83.36669921875,US
DXT,42.47090148925781,-73.17019653320312,US
DXX,44.98410034179688,-96.17919921875,US
DY,39.38959884643555,-94.67839813232422,US
DYB,33.06129837036133,-80.27729797363281,US
DYL,40.33570098876953,-75.12210083007812,US
DYO,43.706298828125,-72.95719909667969,US
DYQ,36.13589859008789,-82.8904037475586,US
DYR,36.01860046386719,-89.31759643554688,US
DYS,32.41849899291992,-99.85710144042967,US
DZM,33.8843994140625,-91.53150177001952,US
E2,52.798099517822266,-104.03900146484376,CA
E3,55.963600158691406,-113.8239974975586,CA
EA,40.6260986328125,-99.02570343017578,US
EA,44.94469833374024,-91.37370300292967,US
EAD,37.8588981628418,-94.30269622802734,US
EAG,42.70859909057617,-93.9105987548828,US
EAR,40.72560119628906,-99.00509643554688,US
EAT,47.39970016479492,-120.21099853515624,US
EAU,44.89770126342773,-91.47850036621094,US
EAV,66.89320373535156,-151.56399536132812,US
EBS,42.44129943847656,-93.86920166015624,US
EC,37.79119873046875,-113.02100372314452,US
ECA,37.83359909057617,-121.1709976196289,US
ECB,38.15840148925781,-82.91010284423828,US
ECG,36.257598876953125,-76.17559814453125,US
ECK,43.25590133666992,-82.71790313720703,US
ECS,43.88119888305664,-104.30799865722656,US
ECY,30.559799194335938,-92.4480972290039,US
EDE,36.02539825439453,-76.56649780273438,US
EDF,61.255001068115234,-149.7689971923828,US
EDJ,40.37099838256836,-83.8135986328125,US
EDN,31.29599952697754,-85.9032974243164,US
EDS,33.4556999206543,-80.8583984375,US
EDW,34.982398986816406,-117.73300170898438,US
EE,45.79169845581055,-95.30549621582033,US
EED,34.76599884033203,-114.4739990234375,US
EEF,58.17100143432617,-135.25799560546875,US
EEN,42.7943000793457,-72.29180145263672,US
EEX,32.666500091552734,-82.45269775390625,US
EF,49.25609970092773,-117.63500213623048,CA
EFC,44.73659896850586,-103.85900115966795,US
EFD,29.606000900268555,-95.15969848632812,US
EFK,44.95280075073242,-72.17729949951172,US
EFW,42.01359939575195,-94.34269714355467,US
EGE,39.64659881591797,-106.91400146484376,US
EGQ,43.10110092163086,-94.70719909667967,US
EGT,37.32369995117188,-97.39019775390624,US
EGV,45.93270111083984,-89.26319885253906,US
EGY,57.124000549316406,-170.27200317382812,US
EHA,37.0010986328125,-101.88500213623048,US
EHF,35.48460006713867,-119.09700012207033,US
EHM,58.65589904785156,-162.0760040283203,US
EI,36.275001525878906,-97.79070281982422,US
EIC,32.77140045166016,-93.80989837646484,US
EIL,64.65380096435547,-147.093994140625,US
EJK,33.59489822387695,-83.14070129394531,US
EK,42.2593002319336,-71.73609924316406,US
EKN,38.914398193359375,-80.09929656982422,US
EKQ,36.856201171875,-84.85289764404297,US
EKR,40.067501068115234,-107.9250030517578,US
EKS,45.26580047607422,-111.6510009765625,US
EL,31.86030006408692,-106.31800079345705,US
EL,42.11009979248047,-77.91510009765625,US
ELA,29.662500381469727,-96.31719970703124,US
ELB,33.67599868774414,-117.7310028076172,US
ELD,33.25619888305664,-92.743896484375,US
ELN,47.02429962158203,-120.45800018310548,US
ELO,47.8218994140625,-91.8301010131836,US
ELP,31.815900802612305,-106.28199768066406,US
ELQ,36.61800003051758,-77.42549896240234,US
ELW,34.4192008972168,-82.78469848632812,US
ELX,42.14440155029297,-86.12259674072266,US
ELY,39.298099517822266,-114.8479995727539,US
ELZ,42.089599609375,-77.99949645996094,US
EMG,32.40019989013672,-93.59510040283205,US
EMI,39.494998931884766,-76.97859954833984,US
EMP,38.29109954833984,-96.13809967041016,US
EMR,33.462799072265625,-81.99690246582031,US
EMT,34.08829879760742,-118.03099822998048,US
EN,41.21960067749024,-95.81790161132812,US
ENA,60.61470031738281,-151.19500732421875,US
END,36.345001220703125,-97.91829681396484,US
ENE,43.42570114135742,-70.6135025024414,US
ENI,39.053199768066406,-123.27400207519533,US
ENL,38.41999816894531,-89.15899658203125,US
ENM,62.78459930419922,-164.48800659179688,US
ENN,64.58999633789062,-149.072998046875,US
ENO,39.2317008972168,-75.51589965820312,US
ENS,31.79590034484864,-116.60700225830078,MX
ENW,42.599098205566406,-87.93170166015625,US
ENY,46.55289840698242,-90.91449737548828,US
ENZ,31.42140007019043,-110.84600067138672,US
EOE,34.311500549316406,-81.63600158691406,US
EOG,32.60240173339844,-87.66310119628906,US
EOK,40.46469879150391,-91.43360137939452,US
EON,41.26959991455078,-87.79109954833984,US
EOP,39.166900634765625,-82.93219757080078,US
EOS,36.84239959716797,-94.43569946289062,US
EPH,47.37789916992188,-119.42400360107422,US
EPM,44.91249847412109,-67.01219940185547,US
EQA,37.77949905395508,-96.81639862060548,US
EQQ,33.25680160522461,-84.71269989013672,US
EQZ,38.86750030517578,-85.9729995727539,US
ER,29.915000915527344,-99.0093994140625,US
ER,42.03860092163086,-80.25540161132812,US
ERI,42.01739883422852,-80.2927017211914,US
ERY,46.312801361083984,-85.46430206298828,US
ES,31.392099380493164,-92.18199920654295,US
ES,45.72269821166992,-87.22480010986328,US
ESC,45.722599029541016,-87.089599609375,US
ESF,31.44750022888184,-92.3218994140625,US
ESG,43.22010040283203,-70.82830047607422,US
ESL,39.22549819946289,-78.989501953125,US
ESN,38.80490112304688,-76.06939697265625,US
ESS,59.42660140991211,-146.34300231933594,US
EST,43.40909957885742,-94.74440002441406,US
ESU,30.499399185180664,-87.72579956054688,US
ET,60.79660034179688,-161.8209991455078,US
ETC,35.93539810180664,-77.54640197753906,US
ETG,41.21500015258789,-78.1427993774414,US
ETH,45.78329849243164,-96.5468978881836,US
ETL,38.04029846191406,-108.25900268554688,US
ETX,40.58100128173828,-75.68399810791016,US
EU,44.212799072265625,-123.22000122070312,US
EUD,39.91999816894531,-76.87760162353516,US
EUF,31.950199127197266,-85.13050079345703,US
EUG,44.12089920043945,-123.2229995727539,US
EUR,48.96390151977539,-115.09200286865234,US
EUU,35.6068000793457,-78.35440063476562,US
EV,68.32610321044922,-133.59300231933594,CA
EV,38.12670135498047,-87.44080352783203,US
EVM,47.42440032958984,-92.50189971923828,US
EVU,40.34830093383789,-94.91549682617188,US
EVW,41.272499084472656,-111.0469970703125,US
EVZ,34.19960021972656,-84.84310150146484,US
EW,35.02140045166016,-77.07959747314453,US
EW,41.62160110473633,-71.0177001953125,US
EW,40.59370040893555,-74.2300033569336,US
EWA,32.366798400878906,-88.4583969116211,US
EWC,40.82519912719727,-80.21160125732422,US
EWK,38.0640983581543,-97.27349853515624,US
EWM,31.95170021057129,-106.27200317382812,US
EWN,35.07310104370117,-77.04509735107422,US
EWO,37.63180160522461,-85.6759033203125,US
EWP,35.641998291015625,-91.18070220947266,US
EX,49.939701080322266,-119.3759994506836,CA
EY,36.59980010986328,-76.38189697265625,US
EYA,30.423599243164062,-81.6093978881836,US
EYQ,29.933900833129883,-95.64099884033205,US
EYW,24.585899353027344,-81.80049896240234,US
EZ,40.6072998046875,-74.21800231933594,US
EZE,41.48889923095703,-81.7228012084961,US
EZF,38.26639938354492,-77.45079803466797,US
EZI,41.20109939575195,-89.95929718017578,US
EZM,32.13420104980469,-83.15390014648438,US
EZY,35.425899505615234,-99.39810180664062,US
EZZ,39.72919845581055,-94.27220153808594,US
F4,75.39409637451172,-96.9459991455078,CA
F6,55.69440078735352,-121.53700256347656,CA
F7,45.26890182495117,-79.83670043945312,CA
F8,46.110599517822266,-71.9271011352539,CA
F9,47.0099983215332,-65.46749877929688,CA
F9,47.0093994140625,-65.46690368652344,CA
FA,64.8998031616211,-147.70700073242188,US
FAF,37.13880157470703,-76.61859893798828,US
FAH,43.76890182495117,-87.84829711914062,US
FAI,64.80010223388672,-148.01199340820312,US
FAK,37.52849960327149,-77.82820129394531,US
FAM,37.67340087890625,-90.23400115966795,US
FAR,46.75339889526367,-96.85130310058594,US
FAU,36.28519821166992,-98.47799682617188,US
FAY,34.98550033569336,-78.8750991821289,US
FBC,40.955299377441,-83.755996704102,US
FBR,41.37839889526367,-110.42400360107422,US
FBY,40.176700592041016,-97.16590118408205,US
FC,45.91730117797852,-66.59970092773438,CA
FCA,48.2140998840332,-114.1760025024414,US
FCH,36.723899841308594,-119.83399963378906,US
FCM,44.82569885253906,-93.45680236816406,US
FCS,38.68069839477539,-104.75700378417967,US
FCY,34.941001892089844,-90.77359771728516,US
FD,43.07339859008789,-80.41619873046875,CA
FD,36.66910171508789,-90.32839965820312,US
FDF,33.714599609375,-87.8135986328125,US
FDK,39.412200927734375,-77.3750991821289,US
FDR,34.35380172729492,-98.98650360107422,US
FDV,64.49459838867188,-165.31399536132812,US
FDW,34.31439971923828,-81.11270141601562,US
FE,48.72999954223633,-69.16329956054688,CA
FES,38.195899963378906,-90.38760375976562,US
FEU,38.21469879150391,-84.8198013305664,US
FF,33.30059814453125,-84.48639678955078,US
FF,57.27140045166016,-133.6300048828125,US
FFF,41.84749984741211,-70.80269622802734,US
FFL,41.01110076904297,-91.9885025024414,US
FFM,46.28929901123047,-96.15670013427734,US
FFO,39.81900024414063,-84.05549621582031,US
FFT,38.18239974975586,-84.90859985351562,US
FFU,40.274898529052734,-111.94100189208984,US
FFZ,33.46189880371094,-111.73300170898438,US
FGP,35.13880157470703,-78.8125,US
FGT,44.63090133666992,-93.18209838867188,US
FGX,38.53810119628906,-83.74690246582031,US
FHR,48.526798248291016,-123.02799987792967,US
FHU,31.58970069885254,-110.3550033569336,US
FIM,34.3567008972168,-118.88099670410156,US
FIQ,35.710201263427734,-81.67130279541016,US
FIS,24.54829978942871,-81.7863998413086,US
FIT,42.550899505615234,-71.7571029663086,US
FJ,27.49690055847168,-80.47470092773438,US
FJC,40.72669982910156,-75.45480346679688,US
FJS,41.44969940185547,-122.80599975585938,US
FK,49.26309967041016,-57.308101654052734,CA
FK,36.73699951171875,-87.41380310058594,US
FKL,41.4385986328125,-79.85679626464844,US
FKN,36.71419906616211,-77.01229858398438,US
FKR,40.27050018310547,-86.56269836425781,US
FKV,34.203399658203125,-83.90630340576172,US
FL,32.99580001831055,-97.02960205078124,US
FL,34.17399978637695,-79.85250091552734,US
FLD,43.76950073242188,-88.4845962524414,US
FLG,35.14720153808594,-111.67400360107422,US
FLL,26.07469940185547,-80.15249633789062,US
FLM,38.64950180053711,-84.31060028076172,US
FLO,34.2328987121582,-79.65709686279297,US
FLP,36.299598693847656,-92.4583969116211,US
FLW,35.093101501464844,-119.86599731445312,US
FM,26.51609992980957,-81.95030212402344,US
FMG,39.53129959106445,-119.65599822998048,US
FMH,41.65959930419922,-70.51390075683594,US
FMH,41.73260116577149,-70.44090270996094,US
FML,34.98910140991211,-80.95480346679688,US
FMZ,40.59000015258789,-97.56800079345705,US
FN,40.36320114135742,-104.97100067138672,US
FN,41.75170135498047,-90.3905029296875,US
FN,42.96810150146485,-83.89009857177734,US
FNA,30.415599822998047,-89.82009887695312,US
FNB,40.07630157470703,-95.58689880371094,US
FND,39.28739929199219,-76.7770004272461,US
FNT,42.96680068969727,-83.74700164794922,US
FNZ,38.24869918823242,-86.83789825439453,US
FO,54.67530059814453,-101.66899871826172,CA
FO,38.8848991394043,-95.5814971923828,US
FO,42.51449966430664,-94.30560302734376,US
FO,40.90449905395508,-72.55650329589844,US
FOA,38.66889953613281,-88.4531021118164,US
FOD,42.61119842529297,-94.2947998046875,US
FOE,38.9473991394043,-95.66120147705078,US
FOK,40.837799072265625,-72.63179779052734,US
FOR,46.26940155029297,-106.51799774169922,US
FOT,40.67129898071289,-124.23500061035156,US
FOW,44.20439910888672,-93.37049865722656,US
FOX,64.96900177001953,-147.5800018310547,US
FOZ,47.78350067138672,-93.65390014648438,US
FPN,56.79230117797852,-132.8209991455078,US
FPR,27.4867000579834,-80.37329864501953,US
FPY,29.9960994720459,-83.5863037109375,US
FQF,39.69010162353516,-104.62100219726562,US
FQM,41.338600158691406,-76.77490234375,US
FQW,35.96110153198242,-86.37110137939453,US
FR,61.15420150756836,-113.63899993896484,CA
FR,40.7765007019043,-73.4823989868164,US
FRA,37.104400634765625,-119.59500122070312,US
FRI,38.97019958496094,-96.86100006103516,US
FRM,43.64599990844727,-94.42259979248048,US
FRT,34.902400970458984,-81.98480224609375,US
FS,61.78580093383789,-121.26100158691406,CA
FS,43.49420166015625,-96.82879638671876,US
FS,35.35419845581055,-94.21710205078124,US
FSD,43.64950180053711,-96.78119659423828,US
FSE,47.58969879150391,-95.7697982788086,US
FSK,37.79690170288086,-94.7656021118164,US
FSM,35.38840103149414,-94.27149963378906,US
FST,30.95210075378418,-102.97599792480467,US
FT,33.76240158081055,-84.63890075683594,US
FT,32.893001556396484,-97.37349700927734,US
FT,39.791900634765625,-104.43399810791016,US
FTI,35.65760040283203,-105.13600158691406,US
FTK,37.90739822387695,-85.972900390625,US
FTO,66.58000183105469,-145.21299743652344,US
FTP,34.52109909057617,-85.67330169677734,US
FTT,38.84280014038086,-92.00460052490234,US
FTZ,38.69449996948242,-90.97129821777344,US
FUZ,32.88949966430664,-97.1793975830078,US
FV,39.786399841308594,-86.19619750976562,US
FVE,47.26810073852539,-68.25669860839844,US
FVX,37.35290145874024,-78.43800354003906,US
FW,40.93050003051758,-85.11959838867188,US
FWA,40.97909927368164,-85.18810272216797,US
FWC,38.380001068115234,-88.40979766845703,US
FX,26.18560028076172,-80.29850006103516,US
FXU,31.11160087585449,-93.21790313720705,US
FXY,43.23529815673828,-93.62110137939452,US
FYE,35.2057991027832,-89.39240264892578,US
FYU,66.57430267333984,-145.27699279785156,US
FZ,38.67699813842773,-90.54759979248048,US
FZI,41.18889999389648,-83.39630126953125,US
FZK,44.92779922485352,-89.62529754638672,US
FZT,32.07460021972656,-95.53079986572266,US
G6,60.12860107421875,-124.0510025024414,CA
GAD,33.97639846801758,-86.08360290527344,US
GAG,36.34370040893555,-99.88009643554688,US
GAI,39.169700622558594,-77.16590118408203,US
GAK,42.40810012817383,-96.38600158691406,US
GAL,64.73819732666016,-156.77699279785156,US
GAM,63.78200149536133,-171.73699951171875,US
GAS,38.83340072631836,-82.1614990234375,US
GAV,58.42190170288086,-135.7050018310547,US
GB,42.87379837036133,-78.81649780273438,US
GB,38.2515983581543,-98.85590362548828,US
GBG,40.93730163574219,-90.43450164794922,US
GBH,68.47930145263672,-149.49600219726562,US
GBN,32.956298828125,-112.67400360107422,US
GBR,42.18299865722656,-73.40399932861328,US
GC,37.82899856567383,-100.7239990234375,US
GC,44.27090072631836,-105.52200317382812,US
GCC,44.347801208496094,-105.54299926757812,US
GCK,37.91910171508789,-100.7249984741211,US
GCN,35.96030044555664,-112.14600372314452,US
GCO,41.994,-87.902,US
GCR,60.49879837036133,-145.4739990234375,US
GCT,41.68190002441406,-94.43329620361328,US
GCV,31.097999572753903,-88.48609924316406,US
GD,43.74639892578125,-81.73069763183594,CA
GD,20.4650993347168,-103.1760025024414,MX
GDE,30.069700241088867,-94.20240020751952,US
GDL,20.523399353027344,-103.31199645996094,MX
GDM,42.54600143432617,-72.05819702148438,US
GDV,47.133399963378906,-104.80500030517578,US
GDW,43.970001220703125,-84.4749984741211,US
GE,47.67689895629883,-117.4499969482422,US
GEE,42.83440017700195,-77.73269653320312,US
GEF,30.551300048828125,-83.78309631347656,US
GEG,47.56489944458008,-117.6269989013672,US
GEO,38.88199996948242,-83.88520050048828,US
GEP,45.14569854736328,-93.37319946289062,US
GEY,44.51150131225586,-108.08300018310548,US
GF,45.02389907836914,-64.810302734375,CA
GF,41.574100494384766,-81.47119903564453,US
GF,43.25510025024414,-73.60579681396484,US
GF,47.84629821777344,-97.181396484375,US
GF,30.28759956359864,-97.68180084228516,US
GFA,47.50410079956055,-111.18199920654295,US
